cluster,n,mean_Ta_C,p95_Ta_C,mean_RH_pct,mean_wind_ms,mean_GHI_Wm2,mean_precip,mean_mist_hours,mean_water_L,mean_autonomy
3,21,33.51724896480331,38.69880952380952,24.38638716356108,2.818911749482402,722.547748447205,12.52857142857143,501.9047619047619,30151.799450549453,1.5472083995963668
4,13,29.904535953177255,34.26923076923077,54.28658026755853,2.817339046822743,707.4997909698997,13.161538461538463,186.0,7120.340680473372,15.285728276563544
5,13,28.803626672240803,33.0,52.66252090301004,6.0815112876254185,667.3230560200669,25.253846153846155,157.76923076923077,5927.808284023669,19.89071183419621
0,33,27.45094696969697,33.70454545454545,31.552618577075098,2.864430994729908,678.9914772727273,37.369696969696975,117.21212121212122,5047.1524475524475,11.60798304646788
2,23,26.899870037807183,32.19239130434782,56.46284262759924,2.60382797731569,615.6928757088847,72.25217391304348,62.82608695652174,2481.3328595317726,25.49328262293195
1,7,24.24223602484472,29.59642857142857,64.42430124223603,2.2534743788819878,564.6469332298136,192.6,11.428571428571429,465.18049450549455,39.67511839123059
